date,year,month,n_hours,tmax_c,tmin_c,dtr_c,dtr_bin,observed_tmax_solar_h,tmax_minus_1h_c,tmax_minus_2h_c,tmax_minus_3h_c,norm_drop_1h,norm_drop_2h,norm_drop_3h,htemp_daily_rmse,htemp_daily_bias
2000-02-27,2000,2,24,-8.0,-21.0,13.0,10-<14.5,16.1,3.0,7.0,6.0,0.23076923076923078,0.5384615384615384,0.46153846153846156,2.053936322447962,-0.9543699155647718
2000-02-28,2000,2,24,5.0,-16.0,21.0,>=20,15.6,6.0,9.0,10.0,0.2857142857142857,0.42857142857142855,0.47619047619047616,4.2453620522258975,-0.9929541576501965
2000-02-29,2000,2,24,0.0,-14.0,14.0,10-<14.5,16.6,3.0,5.0,8.0,0.21428571428571427,0.35714285714285715,0.5714285714285714,2.0420566782098044,-0.9702865883822707
2000-03-01,2000,3,24,-2.0,-10.0,8.0,<10,14.116666666666667,0.0,0.0,1.0,0.0,0.0,0.125,3.4949814507501173,-1.2445590910936495
2000-03-02,2000,3,23,-3.0,-15.0,12.0,10-<14.5,14.116666666666667,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,2.341750267613597,-0.9201343662659784
2000-03-03,2000,3,24,-3.0,-13.0,10.0,10-<14.5,12.116666666666667,0.0,0.0,1.0,0.0,0.0,0.1,1.9861582795422577,-0.17535455446421042
2000-03-04,2000,3,23,-3.0,-13.0,10.0,10-<14.5,12.116666666666667,0.0,1.0,1.0,0.0,0.1,0.1,1.881532494906945,0.32794522015879324
2000-03-05,2000,3,24,-4.0,-14.0,10.0,10-<14.5,13.616666666666667,0.0,0.0,1.0,0.0,0.0,0.1,1.819631210916919,-0.8680445255721486
2000-03-06,2000,3,24,0.0,-10.0,10.0,10-<14.5,13.633333333333333,1.0,2.0,2.0,0.1,0.2,0.2,1.861025394787788,-0.5269466523057222
2000-03-07,2000,3,24,2.0,-9.0,11.0,10-<14.5,11.633333333333333,1.0,1.0,2.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.7870526576548948,-0.05024933867860785
2000-03-08,2000,3,24,1.0,-6.0,7.0,<10,14.133333333333333,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,1.501087787531038,0.37090617302967327
2000-03-09,2000,3,22,3.0,-8.0,11.0,10-<14.5,11.133333333333333,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,2.3193620365481795,-0.5856765723844947
2000-03-10,2000,3,24,1.0,-8.0,9.0,<10,14.15,0.0,0.0,2.0,0.0,0.0,0.2222222222222222,1.7208748182103724,-0.5934606201440195
2000-03-11,2000,3,22,3.0,-6.0,9.0,<10,13.65,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,1.8141462039477891,-0.36391468264402005
2000-03-12,2000,3,24,9.0,-7.0,16.0,14.5-<18,9.65,5.0,6.0,6.0,0.3125,0.375,0.375,3.9920791969357468,1.5186071910315848
2000-03-13,2000,3,23,3.0,-6.0,9.0,<10,11.65,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,2.1757245043745037,-0.6643875955549708
2000-03-14,2000,3,23,5.0,-5.0,10.0,10-<14.5,8.666666666666666,2.0,1.0,2.0,0.2,0.1,0.2,2.0784822839817734,-0.227730143234359
2000-03-15,2000,3,24,6.0,-4.0,10.0,10-<14.5,12.166666666666666,0.0,1.0,2.0,0.0,0.1,0.2,2.030782101097419,-0.128884240718139
2000-03-16,2000,3,24,6.0,-2.0,8.0,<10,13.166666666666666,0.0,1.0,1.0,0.0,0.125,0.125,1.242360257582407,-0.3226314314320651
2000-03-17,2000,3,23,6.0,1.0,5.0,<10,8.683333333333334,1.0,1.0,1.0,0.2,0.2,0.2,2.0363979713243054,0.44727398826418796
2000-03-18,2000,3,23,5.0,-2.0,7.0,<10,12.683333333333334,,0.0,1.0,,0.0,0.14285714285714285,1.4165666968093693,-0.6173908066760925
2000-03-19,2000,3,23,4.0,-1.0,5.0,<10,13.683333333333334,2.0,3.0,4.0,0.4,0.6,0.8,1.909732898762192,0.4845559039679942
2000-03-20,2000,3,23,1.0,-2.0,3.0,<10,13.2,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.7935453783756178,0.09741421078673772
2000-03-21,2000,3,24,1.0,-5.0,6.0,<10,16.2,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.8009458348599123,0.20520295906608915
2000-03-22,2000,3,24,5.0,-4.0,9.0,<10,15.7,0.0,1.0,3.0,0.0,0.1111111111111111,0.3333333333333333,0.8566063881659473,-0.1030108161932045
2000-03-23,2000,3,24,7.0,-3.0,10.0,10-<14.5,15.7,1.0,1.0,4.0,0.1,0.1,0.4,0.8771474145989001,-0.03394289958261341
2000-03-24,2000,3,24,10.0,-1.0,11.0,10-<14.5,15.716666666666667,0.0,1.0,3.0,0.0,0.09090909090909091,0.2727272727272727,1.1863682962707165,-0.21360266829991467
2000-03-25,2000,3,24,13.0,1.0,12.0,10-<14.5,15.716666666666667,1.0,3.0,4.0,0.08333333333333333,0.25,0.3333333333333333,1.2687407659211607,-0.14207081303287283
2000-03-26,2000,3,24,19.0,3.0,16.0,14.5-<18,15.216666666666667,0.0,1.0,3.0,0.0,0.0625,0.1875,1.94740867679283,-0.9571422280916908
2000-03-27,2000,3,24,19.0,5.0,14.0,10-<14.5,14.733333333333333,0.0,1.0,3.0,0.0,0.07142857142857142,0.21428571428571427,2.473714656822261,-1.6204415290220948
2000-03-28,2000,3,24,12.0,4.0,8.0,<10,0.7333333333333333,2.0,2.0,3.0,0.25,0.25,0.375,4.35575531277134,0.8230204846506921
2000-03-29,2000,3,24,9.0,3.0,6.0,<10,16.233333333333334,1.0,2.0,2.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7386664551951867,-0.01449638267017724
2000-03-30,2000,3,23,12.0,2.0,10.0,10-<14.5,14.75,1.0,1.0,2.0,0.1,0.1,0.2,1.2283621980466262,-0.3463717728670272
2000-03-31,2000,3,22,14.0,5.0,9.0,<10,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9370132141474316,-0.3451945508684254
2000-04-01,2000,4,24,21.0,6.0,15.0,14.5-<18,13.75,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.628383625776977,-0.4203756739734463
2000-04-02,2000,4,22,18.0,9.0,9.0,<10,13.766666666666667,1.0,1.0,2.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.3021977507342783,0.5750725048360817
2000-04-03,2000,4,24,18.0,9.0,9.0,<10,14.766666666666667,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,1.2203499699536928,0.26305684853384287
2000-04-04,2000,4,23,20.0,7.0,13.0,10-<14.5,14.266666666666667,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.7000794413448448,-0.6107772505079774
2000-04-05,2000,4,23,20.0,8.0,12.0,10-<14.5,15.783333333333333,0.0,1.0,4.0,0.0,0.08333333333333333,0.3333333333333333,1.4711207401685424,-0.38700889204417327
2000-04-06,2000,4,23,21.0,8.0,13.0,10-<14.5,14.783333333333333,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.359997004750177,-0.712510797262295
2000-04-07,2000,4,23,19.0,9.0,10.0,10-<14.5,13.783333333333333,1.0,2.0,2.0,0.1,0.2,0.2,1.760142574588064,0.25049789953083135
2000-04-08,2000,4,24,16.0,8.0,8.0,<10,15.8,1.0,2.0,3.0,0.125,0.25,0.375,0.8943154037611715,0.26682200008661683
2000-04-09,2000,4,21,21.0,7.0,14.0,10-<14.5,14.8,,,1.0,,,0.07142857142857142,1.6273298170189634,-0.42630154570312107
2000-04-10,2000,4,24,23.0,14.0,9.0,<10,10.8,1.0,2.0,2.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,2.09150632230344,0.8561897226832399
2000-04-11,2000,4,24,15.0,8.0,7.0,<10,4.8,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,4.1159008888088655,-0.1665164939421754
2000-04-12,2000,4,23,16.0,3.0,13.0,10-<14.5,14.816666666666666,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.1056185966873515,-0.1609728396717048
2000-04-13,2000,4,22,21.0,5.0,16.0,14.5-<18,14.316666666666666,0.0,1.0,1.0,0.0,0.0625,0.0625,2.2776160099599094,-0.8048033192783762
2000-04-14,2000,4,23,21.0,13.0,8.0,<10,14.816666666666666,0.0,1.0,,0.0,0.125,,1.176753375922831,0.05860701639192734
2000-04-15,2000,4,24,21.0,10.0,11.0,10-<14.5,12.316666666666666,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.8601662865734736,-0.9480984496497661
2000-04-16,2000,4,24,22.0,10.0,12.0,10-<14.5,14.833333333333334,2.0,1.0,2.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,2.272598657363144,-0.7336262767935374
2000-04-17,2000,4,24,17.0,9.0,8.0,<10,14.333333333333334,0.0,1.0,0.0,0.0,0.125,0.0,2.196050447568912,0.15576581551549543
2000-04-18,2000,4,24,17.0,9.0,8.0,<10,16.833333333333332,0.0,2.0,5.0,0.0,0.25,0.625,0.8087860377275292,0.4533383787335801
2000-04-19,2000,4,23,22.0,10.0,12.0,10-<14.5,14.833333333333334,,0.0,1.0,,0.0,0.08333333333333333,1.1461912958849838,-0.07962527169906779
2000-04-20,2000,4,24,22.0,11.0,11.0,10-<14.5,14.85,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,1.0896973998781903,-0.032553896198100375
2000-04-21,2000,4,22,25.0,13.0,12.0,10-<14.5,14.85,1.0,0.0,2.0,0.08333333333333333,0.0,0.16666666666666666,1.0105863511918063,0.3101863645779082
2000-04-22,2000,4,20,19.0,12.0,7.0,<10,11.35,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,2.3033742642039567,-0.8471375954660212
2000-04-23,2000,4,24,22.0,12.0,10.0,10-<14.5,15.35,0.0,0.0,1.0,0.0,0.0,0.1,1.2586318731348278,-0.22044432850327667
2000-04-24,2000,4,22,24.0,11.0,13.0,10-<14.5,14.85,0.0,1.0,,0.0,0.07692307692307693,,1.161457949995772,-0.46640453913062335
2000-04-25,2000,4,24,26.0,14.0,12.0,10-<14.5,16.366666666666667,0.0,1.0,5.0,0.0,0.08333333333333333,0.4166666666666667,1.4261271018539987,0.3853401848166054
2000-04-26,2000,4,24,26.0,15.0,11.0,10-<14.5,14.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.7443898575352308,-0.9879032830367975
2000-04-27,2000,4,24,19.0,9.0,10.0,10-<14.5,9.866666666666667,0.0,0.0,2.0,0.0,0.0,0.2,4.905690492316323,-2.7774241884147286
2000-04-28,2000,4,24,20.0,6.0,14.0,10-<14.5,15.866666666666667,0.0,0.0,3.0,0.0,0.0,0.21428571428571427,1.1060421325241456,-0.7047446108675277
2000-04-29,2000,4,24,26.0,10.0,16.0,14.5-<18,15.866666666666667,1.0,1.0,4.0,0.0625,0.0625,0.25,1.5917419320631443,-0.26594511817173655
2000-04-30,2000,4,22,25.0,14.0,11.0,10-<14.5,13.866666666666667,1.0,2.0,,0.09090909090909091,0.18181818181818182,,1.2071097320537236,0.14286591109561922
2000-05-01,2000,5,24,24.0,14.0,10.0,10-<14.5,14.866666666666667,0.0,0.0,1.0,0.0,0.0,0.1,0.4953107065188803,-0.25447849788760596
2000-05-02,2000,5,23,23.0,16.0,7.0,<10,15.383333333333333,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.5867875662759046,-0.7024176221162869
2000-05-03,2000,5,24,24.0,15.0,9.0,<10,13.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.6362661554110514,-0.8757903773003292
2000-05-04,2000,5,24,27.0,14.0,13.0,10-<14.5,15.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.8260542810024585,-1.2067659764765104
2000-05-05,2000,5,24,32.0,16.0,16.0,14.5-<18,13.883333333333333,0.0,1.0,1.0,0.0,0.0625,0.0625,2.377953508913789,-0.8352062899100113
2000-05-06,2000,5,24,14.0,5.0,9.0,<10,1.8833333333333333,0.0,4.0,8.0,0.0,0.4444444444444444,0.8888888888888888,4.040650719188676,0.8478696222742079
2000-05-07,2000,5,24,19.0,5.0,14.0,10-<14.5,13.883333333333333,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.9488361846459812,-0.7543621637706657
2000-05-08,2000,5,22,23.0,9.0,14.0,10-<14.5,12.883333333333333,1.0,,2.0,0.07142857142857142,,0.14285714285714285,1.388121130929446,-0.38023855294847864
2000-05-09,2000,5,24,31.0,12.0,19.0,18-<20,12.883333333333333,1.0,1.0,2.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,1.6033562837724602,-0.2115097161703617
2000-05-10,2000,5,23,27.0,16.0,11.0,10-<14.5,16.383333333333333,0.0,0.0,2.0,0.0,0.0,0.18181818181818182,0.9289640143513124,0.023327830759506812
2000-05-11,2000,5,24,30.0,16.0,14.0,10-<14.5,14.883333333333333,0.0,1.0,2.0,0.0,0.07142857142857142,0.14285714285714285,2.932207777352933,0.32574500002923595
2000-05-12,2000,5,24,22.0,15.0,7.0,<10,10.883333333333333,1.0,2.0,3.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.988261510492897,0.22996836919492622
2000-05-13,2000,5,23,22.0,14.0,8.0,<10,16.383333333333333,0.0,0.0,1.0,0.0,0.0,0.125,1.1338444534415706,0.2551564771353294
2000-05-14,2000,5,23,23.0,13.0,10.0,10-<14.5,15.883333333333333,0.0,0.0,1.0,0.0,0.0,0.1,1.8361467620632363,0.35894121301966936
2000-05-15,2000,5,22,24.0,11.0,13.0,10-<14.5,13.883333333333333,1.0,1.0,,0.07692307692307693,0.07692307692307693,,1.349913307731992,-0.5908421188353589
2000-05-16,2000,5,24,28.0,16.0,12.0,10-<14.5,15.883333333333333,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.7656510747869489,0.0015168979759493755
2000-05-17,2000,5,22,32.0,15.0,17.0,14.5-<18,15.883333333333333,,0.0,1.0,,0.0,0.058823529411764705,2.1828294427324453,-1.1888792042075325
2000-05-18,2000,5,23,35.0,23.0,12.0,10-<14.5,15.383333333333333,0.0,,1.0,0.0,,0.08333333333333333,1.4383469293109017,0.7380398414349192
2000-05-19,2000,5,24,32.0,23.0,9.0,<10,15.383333333333333,0.0,0.0,2.0,0.0,0.0,0.2222222222222222,0.8543838541227964,-0.11871736901468315
2000-05-20,2000,5,24,33.0,22.0,11.0,10-<14.5,15.883333333333333,0.0,2.0,3.0,0.0,0.18181818181818182,0.2727272727272727,0.8990319982174081,0.30671280423585195
2000-05-21,2000,5,23,35.0,20.0,15.0,14.5-<18,16.383333333333333,0.0,2.0,4.0,0.0,0.13333333333333333,0.26666666666666666,2.308665503113709,-0.989766298674011
2000-05-22,2000,5,22,28.0,16.0,12.0,10-<14.5,0.8833333333333333,4.0,,6.0,0.3333333333333333,,0.5,5.418078378114448,2.511349644155749
2000-05-23,2000,5,24,20.0,14.0,6.0,<10,14.383333333333333,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.9943644462730167,-0.3303185872176484
2000-05-24,2000,5,22,26.0,13.0,13.0,10-<14.5,15.883333333333333,0.0,1.0,2.0,0.0,0.07692307692307693,0.15384615384615385,1.4116043558314326,-0.7560086886656926
2000-05-25,2000,5,24,30.0,17.0,13.0,10-<14.5,14.883333333333333,1.0,2.0,3.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,1.3751233231259845,-0.0016983819848719328
2000-05-26,2000,5,24,26.0,19.0,7.0,<10,13.366666666666667,0.0,0.0,3.0,0.0,0.0,0.42857142857142855,1.9084838902352417,0.24273165400803695
2000-05-27,2000,5,24,26.0,14.0,12.0,10-<14.5,14.366666666666667,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,2.209301928619453,-0.5130028722789205
2000-05-28,2000,5,23,23.0,13.0,10.0,10-<14.5,16.366666666666667,0.0,1.0,1.0,0.0,0.1,0.1,0.7678364374881184,-0.03099424030868624
2000-05-29,2000,5,24,26.0,15.0,11.0,10-<14.5,15.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.6697500015764726,-0.901843670127836
2000-05-30,2000,5,23,28.0,18.0,10.0,10-<14.5,12.866666666666667,0.0,1.0,1.0,0.0,0.1,0.1,1.3065326333437488,-0.5171210173688907
2000-05-31,2000,5,24,30.0,18.0,12.0,10-<14.5,15.366666666666667,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.8656943116392591,-0.2433230453057084
2000-06-01,2000,6,24,26.0,18.0,8.0,<10,15.366666666666667,0.0,1.0,1.0,0.0,0.125,0.125,1.758471322460864,0.1602101830305287
2000-06-02,2000,6,24,25.0,16.0,9.0,<10,10.85,1.0,2.0,5.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,3.40875647508323,0.48029019848659377
2000-06-03,2000,6,24,23.0,13.0,10.0,10-<14.5,16.35,0.0,2.0,2.0,0.0,0.2,0.2,0.7503944530112797,-0.19908865418533908
2000-06-04,2000,6,24,19.0,12.0,7.0,<10,15.35,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.967953734228023,-0.06628958622113308
2000-06-05,2000,6,23,24.0,14.0,10.0,10-<14.5,15.85,1.0,1.0,2.0,0.1,0.1,0.2,0.5967525819831125,-0.06584858716365376
2000-06-06,2000,6,23,30.0,17.0,13.0,10-<14.5,14.85,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.0042042663326587,0.32340488903984654
2000-06-07,2000,6,23,33.0,19.0,14.0,10-<14.5,14.35,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,1.718203559089948,-1.1809441743712716
2000-06-08,2000,6,23,36.0,19.0,17.0,14.5-<18,14.833333333333334,1.0,2.0,3.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,2.2457753548969466,-0.6540581582180509
2000-06-09,2000,6,24,32.0,22.0,10.0,10-<14.5,11.833333333333334,1.0,1.0,1.0,0.1,0.1,0.1,3.0521993723196656,0.025897473804757116
2000-06-10,2000,6,24,23.0,17.0,6.0,<10,12.833333333333334,1.0,2.0,2.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.7284090696366035,0.00015737483178209408
2000-06-11,2000,6,23,17.0,13.0,4.0,<10,1.8333333333333335,0.0,1.0,2.0,0.0,0.25,0.5,2.2548859043159086,0.21160323815793927
2000-06-12,2000,6,24,19.0,12.0,7.0,<10,16.833333333333332,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0786176687872162,0.4889064846114584
2000-06-13,2000,6,24,26.0,15.0,11.0,10-<14.5,15.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0116670897478395,-0.43830885960589705
2000-06-14,2000,6,24,29.0,17.0,12.0,10-<14.5,15.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.1775255297039868,-0.6582618332189695
2000-06-15,2000,6,24,29.0,20.0,9.0,<10,16.316666666666666,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.633326807219513,0.17402591682327154
2000-06-16,2000,6,24,32.0,18.0,14.0,10-<14.5,16.316666666666666,0.0,1.0,2.0,0.0,0.07142857142857142,0.14285714285714285,1.5805509957510897,-0.7648720977682276
2000-06-17,2000,6,23,31.0,20.0,11.0,10-<14.5,14.816666666666666,1.0,2.0,3.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.874515271856066,-0.6063693556852725
2000-06-18,2000,6,24,26.0,19.0,7.0,<10,15.8,1.0,1.0,3.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,2.700717987961585,0.7435688471898589
2000-06-19,2000,6,24,30.0,16.0,14.0,10-<14.5,16.3,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,1.9871497721794467,-1.2206027376167154
2000-06-20,2000,6,24,32.0,20.0,12.0,10-<14.5,13.8,1.0,2.0,2.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,1.0332393796827226,-0.0698086229318265
2000-06-21,2000,6,24,32.0,22.0,10.0,10-<14.5,13.8,1.0,0.0,1.0,0.1,0.0,0.1,0.7573189031239831,-0.08589566813934295
2000-06-22,2000,6,24,31.0,23.0,8.0,<10,16.8,1.0,2.0,3.0,0.125,0.25,0.375,1.2844197846221403,0.23111863584409922
2000-06-23,2000,6,24,30.0,21.0,9.0,<10,16.783333333333335,1.0,2.0,5.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,1.0963892067014145,0.6763652017781748
2000-06-24,2000,6,24,32.0,21.0,11.0,10-<14.5,16.283333333333335,0.0,1.0,4.0,0.0,0.09090909090909091,0.36363636363636365,0.9864224105026278,-0.43325897829978866
2000-06-25,2000,6,24,32.0,22.0,10.0,10-<14.5,15.783333333333333,0.0,0.0,2.0,0.0,0.0,0.2,1.343954409294417,-0.6294986581954998
2000-06-26,2000,6,24,36.0,23.0,13.0,10-<14.5,13.783333333333333,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.6676652584430525,-0.16962157114248258
2000-06-27,2000,6,24,37.0,25.0,12.0,10-<14.5,15.783333333333333,1.0,1.0,2.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.8748233207165352,-0.2413236501629905
2000-06-28,2000,6,23,38.0,27.0,11.0,10-<14.5,14.766666666666667,,1.0,2.0,,0.09090909090909091,0.18181818181818182,1.4127198839154407,-0.01840531592197529
2000-06-29,2000,6,24,32.0,25.0,7.0,<10,14.766666666666667,0.0,1.0,3.0,0.0,0.14285714285714285,0.42857142857142855,2.2287851950405617,-0.38592402432376494
2000-06-30,2000,6,23,30.0,19.0,11.0,10-<14.5,16.766666666666666,0.0,1.0,5.0,0.0,0.09090909090909091,0.45454545454545453,2.6833885882190103,0.7916781763874923
2000-07-01,2000,7,24,32.0,21.0,11.0,10-<14.5,14.766666666666667,1.0,2.0,1.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.9365040840523718,-0.1522575667210413
2000-07-02,2000,7,24,33.0,17.0,16.0,14.5-<18,13.766666666666667,1.0,1.0,3.0,0.0625,0.0625,0.1875,4.2840495787236295,0.31671594469415076
2000-07-03,2000,7,24,24.0,17.0,7.0,<10,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9890773707845274,-0.3501007158864833
2000-07-04,2000,7,24,26.0,16.0,10.0,10-<14.5,16.25,0.0,0.0,1.0,0.0,0.0,0.1,0.8657219138563972,-0.18723767510105574
2000-07-05,2000,7,23,30.0,18.0,12.0,10-<14.5,15.75,1.0,1.0,2.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.295655215873936,-0.22432098362259614
2000-07-06,2000,7,24,33.0,21.0,12.0,10-<14.5,16.75,1.0,2.0,6.0,0.08333333333333333,0.16666666666666666,0.5,1.1222292629864667,0.5684137242429183
2000-07-07,2000,7,24,35.0,22.0,13.0,10-<14.5,16.25,0.0,1.0,2.0,0.0,0.07692307692307693,0.15384615384615385,1.2450815626447178,-0.3258066252905598
2000-07-08,2000,7,24,37.0,27.0,10.0,10-<14.5,14.75,0.0,1.0,1.0,0.0,0.1,0.1,1.1939538734321824,0.4672005897684399
2000-07-09,2000,7,24,39.0,25.0,14.0,10-<14.5,14.733333333333333,0.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,1.6473892463062942,-0.14255685770805085
2000-07-10,2000,7,24,40.0,27.0,13.0,10-<14.5,14.733333333333333,0.0,0.0,2.0,0.0,0.0,0.15384615384615385,1.3060803944176247,0.3687669175692059
2000-07-11,2000,7,24,38.0,29.0,9.0,<10,15.733333333333333,1.0,2.0,4.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,1.2954544027890933,0.5979313560564358
2000-07-12,2000,7,24,35.0,25.0,10.0,10-<14.5,15.733333333333334,0.0,1.0,3.0,0.0,0.1,0.3,0.9903383931496941,-0.08969051930071818
2000-07-13,2000,7,24,31.0,24.0,7.0,<10,11.233333333333333,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,1.6709552829758465,0.5842521245560413
2000-07-14,2000,7,24,34.0,22.0,12.0,10-<14.5,15.733333333333333,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,1.35128928260828,-0.7597059181800804
2000-07-15,2000,7,23,27.0,21.0,6.0,<10,11.733333333333333,0.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,2.3566231358340963,-0.3349421934620441
2000-07-16,2000,7,23,31.0,19.0,12.0,10-<14.5,15.733333333333333,1.0,2.0,3.0,0.08333333333333333,0.16666666666666666,0.25,1.5388602234638555,-0.41013445828404055
2000-07-17,2000,7,23,25.0,20.0,5.0,<10,15.733333333333334,0.0,0.0,1.0,0.0,0.0,0.2,1.4746016137885465,-0.5757162049173842
2000-07-18,2000,7,24,26.0,18.0,8.0,<10,16.716666666666665,1.0,2.0,4.0,0.125,0.25,0.5,1.332343107645812,0.7558305458123421
2000-07-19,2000,7,23,29.0,20.0,9.0,<10,15.716666666666667,0.0,0.0,2.0,0.0,0.0,0.2222222222222222,0.6637915473423319,-0.29843118141350095
2000-07-20,2000,7,23,33.0,22.0,11.0,10-<14.5,16.716666666666665,1.0,2.0,5.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.9589601364244315,0.06490210984178377
2000-07-21,2000,7,24,34.0,23.0,11.0,10-<14.5,15.216666666666667,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,1.0692269410297837,-0.030577116320259872
2000-07-22,2000,7,24,30.0,26.0,4.0,<10,11.716666666666667,0.0,0.0,2.0,0.0,0.0,0.5,1.4608026636612201,0.6191625735681837
2000-07-23,2000,7,24,27.0,24.0,3.0,<10,15.716666666666667,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.917567168958597,-0.026952959843016416
2000-07-24,2000,7,24,30.0,21.0,9.0,<10,14.216666666666667,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.6436522400501472,-0.502879089751694
2000-07-25,2000,7,23,27.0,23.0,4.0,<10,11.216666666666667,0.0,1.0,1.0,0.0,0.25,0.25,1.1172518839571606,-0.3045307754324449
2000-07-26,2000,7,24,30.0,19.0,11.0,10-<14.5,16.216666666666665,1.0,0.0,1.0,0.09090909090909091,0.0,0.09090909090909091,1.2002044404170364,-0.563418953208931
2000-07-27,2000,7,24,30.0,20.0,10.0,10-<14.5,15.716666666666665,0.0,1.0,2.0,0.0,0.1,0.2,1.0719839397737978,0.07994463393228068
2000-07-28,2000,7,24,32.0,19.0,13.0,10-<14.5,15.716666666666667,0.0,0.0,2.0,0.0,0.0,0.15384615384615385,1.3406682688732694,-0.4210792809911064
2000-07-29,2000,7,24,33.0,21.0,12.0,10-<14.5,16.716666666666665,0.0,3.0,5.0,0.0,0.25,0.4166666666666667,1.543633282098148,-0.6096704598367112
2000-07-30,2000,7,24,33.0,21.0,12.0,10-<14.5,12.716666666666667,1.0,2.0,3.0,0.08333333333333333,0.16666666666666666,0.25,2.738262358827172,-0.8243304458888163
2000-07-31,2000,7,24,33.0,26.0,7.0,<10,14.716666666666667,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.0438242289626187,0.4736987861490241
2000-08-01,2000,8,24,34.0,22.0,12.0,10-<14.5,12.716666666666667,2.0,3.0,4.0,0.16666666666666666,0.25,0.3333333333333333,3.0228285620063224,-0.46239094284311594
2000-08-02,2000,8,24,30.0,22.0,8.0,<10,16.733333333333334,0.0,1.0,4.0,0.0,0.125,0.5,1.5022245015386912,0.2690958805930066
2000-08-03,2000,8,23,31.0,20.0,11.0,10-<14.5,13.733333333333333,1.0,1.0,2.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.4708244641872332,-0.5607690589192104
