solar_date,month,season,n_points,dtr_c,dtr_bin,tmax_c,tmin_c,daily_bias_c,daily_rmse_c,morning_n,morning_bias_c,morning_rmse_c,afternoon_n,afternoon_bias_c,afternoon_rmse_c,night_n,night_bias_c,obs_peak_checkpoint_solar_h,pred_peak_checkpoint_solar_h,peak_checkpoint_error_h
2020-04-01,4,Other,8,15.1,15-<18,14.5,-0.6,-4.2015,5.3447,2,-6.7958,7.0365,2,0.0707,0.1353,3,-6.2395,14.7739,14.7739,0.0
2020-04-02,4,Other,8,8.2,8-<10,16.3,8.1,-0.3721,1.0769,2,-1.2535,1.3896,2,0.8425,0.8787,3,-0.8929,14.7792,14.7792,0.0
2020-04-03,4,Other,8,12.7,12-<15,18.3,5.6,-1.3618,2.3317,2,-1.7272,2.5287,2,0.639,0.6409,3,-2.7174,14.7842,14.7842,0.0
2020-04-04,4,Other,8,13.0,12-<15,18.7,5.7,-1.5954,2.1476,2,-2.4431,2.4471,2,0.4709,0.5687,3,-2.5735,14.7894,14.7894,0.0
2020-04-05,4,Other,8,12.9,12-<15,19.4,6.5,-0.7502,1.257,2,-1.0908,1.6958,2,0.38,0.4344,3,-1.1733,14.7944,14.7944,0.0
2020-04-06,4,Other,8,15.6,15-<18,22.1,6.5,-1.9408,2.338,2,-3.4571,3.4585,2,-0.1992,0.274,3,-2.4015,14.7994,14.7994,0.0
2020-04-07,4,Other,8,12.5,12-<15,22.7,10.2,-0.234,0.6733,2,-0.58,0.7443,2,0.4115,0.5603,3,-0.6277,14.8044,14.8044,0.0
2020-04-08,4,Other,8,13.4,12-<15,23.9,10.5,-1.2967,1.6199,2,-2.2686,2.4263,2,-0.1965,0.3487,3,-1.4522,14.8094,14.8094,0.0
2020-04-09,4,Other,8,16.8,15-<18,23.9,7.1,0.5371,3.5021,2,-2.8723,3.1516,2,4.0791,4.1369,3,-0.1582,14.8142,14.8142,0.0
2020-04-10,4,Other,8,15.9,15-<18,21.0,5.1,5.7635,7.5242,2,2.1121,3.5097,2,12.142,12.1717,3,2.6887,11.8189,14.8189,3.0
2020-04-11,4,Other,8,9.2,8-<10,13.8,4.6,0.1471,0.7899,2,0.1392,0.2634,2,0.4395,0.443,3,-0.4835,14.8236,14.8236,0.0
2020-04-12,4,Other,8,14.2,12-<15,19.0,4.8,-1.2248,2.0769,2,-1.2572,1.3113,2,0.2604,0.684,3,-2.7877,14.8281,14.8281,0.0
2020-04-13,4,Other,8,16.5,15-<18,23.1,6.6,-2.3916,3.0652,2,-2.9805,3.0115,2,-0.0888,0.2947,3,-4.1987,14.8325,14.8325,0.0
2020-04-14,4,Other,8,12.8,12-<15,23.1,10.3,1.0946,2.7875,2,-1.4724,1.5857,2,3.9577,3.96,3,0.2207,14.8369,14.8369,0.0
2020-04-15,4,Other,8,7.6,<8,19.2,11.6,0.7956,1.3858,2,0.7903,1.1332,2,1.7513,1.7684,3,-0.332,14.8411,14.8411,0.0
2020-04-16,4,Other,8,8.6,8-<10,17.6,9.0,1.2582,2.6164,2,0.0756,2.1932,2,1.7373,1.7565,3,0.7706,14.8453,14.8453,0.0
2020-04-17,4,Other,8,7.7,<8,16.0,8.3,1.4897,1.9458,2,1.2853,1.8386,2,2.1475,2.3095,3,0.5569,17.8494,14.8494,-3.0
2020-04-18,4,Other,8,8.8,8-<10,17.0,8.2,-0.7472,1.1431,2,-1.1542,1.1546,2,0.3275,0.4241,3,-1.3473,14.8533,14.8533,0.0
2020-04-19,4,Other,8,11.2,10-<12,20.4,9.2,-0.0733,0.7142,2,-0.7941,0.9303,2,0.7734,0.7738,3,-0.3998,14.8572,14.8572,0.0
2020-04-20,4,Other,8,10.8,10-<12,20.4,9.6,-0.4177,2.0712,2,-2.9706,2.9809,2,2.2015,2.3802,3,-0.6778,14.8608,14.8608,0.0
2020-04-21,4,Other,8,10.4,10-<12,22.2,11.8,0.1999,1.007,2,-0.9985,1.1505,2,1.2795,1.2978,3,-0.0554,14.8642,14.8642,0.0
2020-04-22,4,Other,8,13.6,12-<15,24.7,11.1,-0.6607,1.178,2,-0.9414,1.1911,2,0.8257,0.8359,3,-1.4273,14.8678,14.8678,0.0
2020-04-23,4,Other,8,13.9,12-<15,25.3,11.4,-2.0551,2.8314,2,-2.9039,2.9626,2,-0.0407,0.1429,3,-3.2829,14.8708,14.8708,0.0
2020-04-24,4,Other,8,11.8,10-<12,25.7,13.9,-2.8744,3.7913,2,-4.7293,4.9634,2,0.3463,0.3777,3,-4.4522,14.8742,14.8742,0.0
2020-04-25,4,Other,8,7.0,<8,27.2,20.2,-0.1593,0.6952,2,-0.6478,0.7214,2,0.4543,0.4803,3,-0.281,14.8769,14.8769,0.0
2020-04-26,4,Other,8,7.4,<8,29.0,21.6,-0.1811,0.7943,2,-0.8444,0.9039,2,0.8304,0.831,3,-0.3747,11.8797,14.8797,3.0
2020-04-27,4,Other,8,12.4,12-<15,31.0,18.6,-1.1593,2.8826,2,-4.2435,4.4403,2,1.2656,1.3873,3,-0.8644,14.8825,14.8825,0.0
2020-04-28,4,Other,8,14.5,12-<15,31.4,16.9,-0.5634,0.9525,2,-1.1761,1.3823,2,0.2858,0.286,3,-0.602,14.885,14.885,0.0
2020-04-29,4,Other,8,15.0,15-<18,32.4,17.4,-0.8816,1.279,2,-1.6392,1.7763,2,0.3074,0.4224,3,-1.0699,14.8875,14.8875,0.0
2020-04-30,4,Other,8,19.3,18-<20,32.4,13.1,1.6972,4.2453,2,-0.583,3.025,2,6.0413,6.0667,3,-1.1506,14.8897,14.8897,0.0
2020-05-01,5,May-Sep,8,14.9,12-<15,26.4,11.5,4.3047,6.0197,2,0.5689,2.9927,2,9.9701,9.9865,3,2.1994,11.8917,14.8917,3.0
2020-05-02,5,May-Sep,8,11.3,10-<12,22.4,11.1,-0.7012,1.3622,2,-0.8437,0.918,2,0.1972,0.3597,3,-1.5348,14.8936,14.8936,0.0
2020-05-03,5,May-Sep,8,15.4,15-<18,27.0,11.6,-1.5822,2.0991,2,-2.3781,2.3975,2,-0.2043,0.4508,3,-2.5694,14.8953,14.8953,0.0
2020-05-04,5,May-Sep,8,13.6,12-<15,27.0,13.4,2.0289,4.5564,2,-2.5555,2.9307,2,6.8102,6.9005,3,1.2801,14.8969,14.8969,0.0
2020-05-05,5,May-Sep,8,16.9,15-<18,24.2,7.3,0.1482,4.8241,2,-5.1779,5.3428,2,3.3602,3.9961,3,1.764,14.8983,14.8983,0.0
2020-05-06,5,May-Sep,8,17.9,15-<18,24.2,6.3,5.8247,7.9714,2,1.8983,4.5866,2,11.5028,11.5457,3,2.3648,14.8994,14.8994,0.0
2020-05-07,5,May-Sep,8,11.2,10-<12,17.4,6.2,-0.4106,0.8647,2,-0.8834,0.9962,2,-0.134,0.3583,3,-0.5314,14.9006,14.9006,0.0
2020-05-08,5,May-Sep,8,15.7,15-<18,23.3,7.6,-1.0337,1.5747,2,-2.2066,2.2112,2,0.0948,0.4139,3,-1.3588,14.9014,14.9014,0.0
2020-05-09,5,May-Sep,8,15.2,15-<18,25.1,9.9,-1.5116,1.9161,2,-1.6408,1.6952,2,-0.2213,0.7524,3,-2.5927,14.9022,14.9022,0.0
2020-05-10,5,May-Sep,8,14.4,12-<15,25.7,11.3,-2.3682,3.6091,2,-4.7573,5.2074,2,0.6305,0.6314,3,-3.6069,14.9028,14.9028,0.0
2020-05-11,5,May-Sep,8,10.3,10-<12,28.7,18.4,-0.5438,1.6097,2,-1.4454,1.9168,2,1.1804,1.275,3,-1.4722,14.9033,14.9033,0.0
2020-05-12,5,May-Sep,8,10.2,10-<12,28.7,18.5,0.9759,1.9329,2,0.3547,0.483,2,2.3388,2.3635,3,0.4015,14.9036,14.9036,0.0
2020-05-13,5,May-Sep,8,10.0,10-<12,26.9,16.9,0.8942,2.0649,2,-0.4235,0.4592,2,3.6033,3.9407,3,-0.1847,11.9036,14.9036,3.0
2020-05-14,5,May-Sep,8,10.1,10-<12,27.0,16.9,-0.0971,0.6234,2,-0.6223,0.6224,2,0.0496,0.3526,3,-0.1571,14.9036,14.9036,0.0
2020-05-15,5,May-Sep,8,11.9,10-<12,29.8,17.9,-0.5552,0.9342,2,-1.4585,1.5212,2,0.0954,0.2243,3,-0.6397,14.9033,14.9033,0.0
2020-05-16,5,May-Sep,8,13.1,12-<15,29.8,16.7,2.8939,3.8406,2,1.9482,2.5846,2,5.6774,5.678,3,0.7505,14.9031,14.9031,0.0
2020-05-17,5,May-Sep,8,8.2,8-<10,25.1,16.9,-0.476,1.1686,2,-0.3799,0.6406,2,0.3683,0.3696,3,-1.6307,14.9025,14.9025,0.0
2020-05-18,5,May-Sep,8,9.8,8-<10,27.9,18.1,0.0025,0.9295,2,-0.0666,0.0797,2,0.8767,0.8802,3,-0.8994,14.9017,14.9017,0.0
2020-05-19,5,May-Sep,8,9.4,8-<10,28.0,18.6,0.1906,0.6952,2,-0.7592,0.833,2,0.8524,0.8893,3,0.2611,14.9008,14.9008,0.0
2020-05-20,5,May-Sep,8,12.1,12-<15,28.0,15.9,1.4764,3.2638,2,-0.1269,2.1339,2,4.3979,4.4533,3,-0.3775,14.9,14.9,0.0
2020-05-21,5,May-Sep,8,11.1,10-<12,23.1,12.0,3.0553,5.3148,2,-0.0392,2.3364,2,8.6084,8.7199,3,0.1888,2.8989,14.8989,-12.0
2020-05-22,5,May-Sep,8,12.7,12-<15,24.7,12.0,-0.7109,1.5238,2,-0.3612,0.4635,2,-0.131,0.7408,3,-1.7778,14.8975,14.8975,0.0
2020-05-23,5,May-Sep,8,14.3,12-<15,27.0,12.7,-1.3004,2.2565,2,-3.0284,3.1155,2,0.8303,0.847,3,-2.1438,14.8961,14.8961,0.0
2020-05-24,5,May-Sep,8,12.8,12-<15,27.0,14.2,3.0934,4.8665,2,1.7102,4.3691,2,4.9192,4.9424,3,0.8877,14.8947,14.8947,0.0
2020-05-25,5,May-Sep,8,12.6,12-<15,26.6,14.0,-0.5032,1.3202,2,-1.0284,1.0369,2,0.1335,0.6778,3,-1.1967,14.8931,14.8931,0.0
2020-05-26,5,May-Sep,8,14.1,12-<15,29.8,15.7,-0.6052,1.1117,2,-0.221,0.3231,2,0.0515,0.35,3,-1.5546,14.8911,14.8911,0.0
2020-05-27,5,May-Sep,8,14.8,12-<15,31.3,16.5,-2.2841,2.9477,2,-3.2456,3.2571,2,-0.0848,0.4897,3,-3.895,14.8892,14.8892,0.0
2020-05-28,5,May-Sep,8,16.1,15-<18,31.3,15.2,3.9996,5.4357,2,1.1581,3.0029,2,8.0455,8.0805,3,1.8942,14.8872,14.8872,0.0
2020-05-29,5,May-Sep,8,11.3,10-<12,26.2,14.9,-0.4292,0.9919,2,-1.3468,1.4579,2,0.3677,0.4339,3,-0.6028,14.885,14.885,0.0
2020-05-30,5,May-Sep,8,14.1,12-<15,30.0,15.9,-1.14,2.0406,2,-1.6003,1.8403,2,0.5142,0.5581,3,-2.2729,14.8825,14.8825,0.0
2020-05-31,5,May-Sep,8,12.4,12-<15,30.0,17.6,-0.9579,2.3483,2,-1.8432,2.339,2,0.9116,1.0837,3,-2.4642,14.8803,14.8803,0.0
2020-06-01,6,May-Sep,8,11.3,10-<12,31.3,20.0,-0.4393,0.7466,2,-1.161,1.3662,2,0.1751,0.2138,3,-0.4264,14.8778,14.8778,0.0
2020-06-02,6,May-Sep,8,12.4,12-<15,32.8,20.4,-0.5353,0.8991,2,-1.0702,1.4773,2,-0.083,0.3893,3,-0.6567,14.875,14.875,0.0
2020-06-03,6,May-Sep,8,11.5,10-<12,32.8,21.3,-0.401,1.1904,2,-1.7311,1.9202,2,0.6189,0.8472,3,-0.4984,14.8725,14.8725,0.0
2020-06-04,6,May-Sep,7,9.9,8-<10,32.3,22.4,0.4775,1.1379,2,-0.3564,0.4324,2,1.8087,1.8109,2,-0.3906,14.8697,14.8697,0.0
2020-06-05,6,May-Sep,7,21.6,>=20,31.2,9.6,-1.8576,7.6166,2,-8.9047,9.3201,1,2.8948,2.8948,3,0.5353,14.8667,14.8667,0.0
2020-06-06,6,May-Sep,8,20.3,>=20,29.9,9.6,5.1946,7.2002,2,3.0638,4.8776,2,10.5983,10.6656,3,1.0531,17.8639,14.8639,-3.0
2020-06-07,6,May-Sep,8,8.3,8-<10,20.1,11.8,-0.2754,0.8538,2,-0.3256,0.8341,2,0.4511,0.6348,3,-0.9935,14.8608,14.8608,0.0
2020-06-08,6,May-Sep,8,11.4,10-<12,23.9,12.5,-0.3104,0.8409,2,-0.4783,0.4852,2,0.0858,0.3227,3,-0.8072,14.8575,14.8575,0.0
2020-06-09,6,May-Sep,8,13.6,12-<15,27.6,14.0,-0.7535,1.5027,2,-0.8032,0.9031,2,0.1197,0.3012,3,-1.7662,14.8544,14.8544,0.0
2020-06-10,6,May-Sep,8,12.2,12-<15,27.6,15.4,-0.4976,1.9585,2,-2.5268,2.5527,2,1.7471,1.7817,3,-1.4131,14.8511,14.8511,0.0
2020-06-11,6,May-Sep,8,7.2,<8,26.0,18.8,0.3924,0.7737,2,-0.4013,0.6878,2,1.166,1.1964,3,0.2482,14.8478,14.8478,0.0
2020-06-12,6,May-Sep,8,8.4,8-<10,26.2,17.8,0.5614,1.0851,2,1.0162,1.1255,2,0.7035,1.4727,3,-0.1521,17.8444,14.8444,-3.0
2020-06-13,6,May-Sep,8,10.5,10-<12,28.4,17.9,-0.584,2.037,2,-2.5917,2.8628,2,1.3436,1.5373,3,-1.0701,14.8411,14.8411,0.0
2020-06-14,6,May-Sep,8,8.6,8-<10,28.4,19.8,1.0065,1.4726,2,0.3276,0.5796,2,1.5456,1.7632,3,0.9418,14.8378,14.8378,0.0
2020-06-15,6,May-Sep,8,10.4,10-<12,29.8,19.4,-0.2089,0.7988,2,-0.8732,1.2246,2,0.4021,0.563,3,-0.391,14.8344,14.8344,0.0
2020-06-16,6,May-Sep,8,14.2,12-<15,33.4,19.2,-0.2605,1.2122,2,-1.0151,1.4862,2,1.104,1.3123,3,-0.469,14.8308,14.8308,0.0
2020-06-17,6,May-Sep,8,15.8,15-<18,33.4,17.6,1.0942,3.3265,2,-1.3801,2.3741,2,4.6722,4.6738,3,-0.7213,14.8275,14.8275,0.0
2020-06-18,6,May-Sep,8,11.9,10-<12,29.2,17.3,2.2693,2.8313,2,0.7762,1.104,2,4.4782,4.5644,3,1.6017,14.8239,14.8239,0.0
2020-06-19,6,May-Sep,8,11.1,10-<12,27.0,15.9,2.2863,3.9052,2,-0.5721,1.3306,2,6.4215,6.4744,3,0.9165,11.8203,14.8203,3.0
2020-06-20,6,May-Sep,8,16.7,15-<18,28.7,12.0,-0.8192,1.9222,2,-2.925,2.9577,2,-0.1684,0.3106,3,-0.1232,14.8169,14.8169,0.0
2020-06-21,6,May-Sep,8,16.7,15-<18,28.7,12.0,4.7928,6.1509,2,3.1659,4.6748,2,8.9336,8.9748,3,1.8152,14.8133,14.8133,0.0
2020-06-22,6,May-Sep,8,12.4,12-<15,24.0,11.6,-0.5062,1.273,2,-0.7461,0.8248,2,-0.0419,0.5375,3,-1.4115,14.8097,14.8097,0.0
2020-06-23,6,May-Sep,8,13.7,12-<15,27.4,13.7,-1.0488,1.81,2,-1.6113,1.72,2,0.3422,0.346,3,-2.2123,14.8064,14.8064,0.0
2020-06-24,6,May-Sep,8,10.3,10-<12,27.4,17.1,0.3381,1.79,2,-1.8958,1.9002,2,1.5688,1.689,3,0.5422,17.8031,14.8031,-3.0
2020-06-25,6,May-Sep,8,12.2,12-<15,30.4,18.2,0.1851,1.8135,2,-2.0332,2.1226,2,2.872,2.8731,3,-0.1241,11.7994,14.7994,3.0
2020-06-26,6,May-Sep,8,12.2,12-<15,30.4,18.2,-0.3667,1.7774,2,0.4564,0.4697,2,0.523,0.5887,3,-1.8212,14.7961,14.7961,0.0
2020-06-27,6,May-Sep,8,14.2,12-<15,32.9,18.7,-1.1185,3.0174,2,-4.0074,4.3625,2,2.3712,2.3815,3,-1.9583,11.7928,14.7928,3.0
2020-06-28,6,May-Sep,8,20.2,>=20,32.9,12.7,4.0781,7.9658,2,-2.0349,4.3203,2,11.5147,11.5149,3,1.3591,8.7894,14.7894,6.0
2020-06-29,6,May-Sep,8,13.3,12-<15,22.7,9.4,5.8035,7.8873,2,2.2969,4.2884,2,12.0691,12.0851,3,2.4622,2.7864,14.7864,-12.0
2020-06-30,6,May-Sep,8,12.8,12-<15,22.2,9.4,-1.037,1.5229,2,-1.9161,2.0206,2,-0.0047,0.2967,3,-1.442,14.7831,14.7831,0.0
2020-07-01,7,May-Sep,8,15.1,15-<18,26.6,11.5,-1.7472,2.4617,2,-1.9539,2.0153,2,-0.1217,0.7222,3,-3.2271,14.78,14.78,0.0
2020-07-02,7,May-Sep,8,15.1,15-<18,30.0,14.9,-1.864,2.4994,2,-2.2225,2.5991,2,-0.2712,0.6231,3,-3.391,14.7769,14.7769,0.0
2020-07-03,7,May-Sep,8,12.1,12-<15,31.5,19.4,0.698,2.0865,2,-1.268,1.268,2,3.6324,3.7522,3,0.3682,11.7739,14.7739,3.0
2020-07-04,7,May-Sep,8,11.1,10-<12,31.5,20.4,0.6833,1.5722,2,1.0753,1.298,2,1.4337,1.4348,3,-0.8446,14.7711,14.7711,0.0
2020-07-05,7,May-Sep,8,12.7,12-<15,30.4,17.7,2.6035,4.3508,2,2.4223,3.0193,2,5.652,5.7001,3,-0.5927,17.7683,14.7683,-3.0
2020-07-06,7,May-Sep,8,8.8,8-<10,25.0,16.2,0.9734,2.6796,2,-1.7184,1.8948,2,4.1511,4.217,3,0.2443,8.7656,14.7656,6.0
2020-07-07,7,May-Sep,8,7.7,<8,23.7,16.0,0.508,1.5393,2,-0.4963,0.7748,2,1.4071,2.121,3,-0.1979,17.7631,14.7631,-3.0
2020-07-08,7,May-Sep,8,13.7,12-<15,30.6,16.9,-0.4148,1.2708,2,-0.9507,1.212,2,0.7507,0.8331,3,-0.9398,14.7606,14.7606,0.0
2020-07-09,7,May-Sep,8,12.7,12-<15,30.6,17.9,0.6828,2.1687,2,-0.4561,1.302,2,3.4014,3.4033,3,-0.9204,14.7581,14.7581,0.0
2020-07-10,7,May-Sep,8,10.0,10-<12,29.8,19.8,-0.0167,0.7106,2,-0.8368,0.8368,2,0.789,0.9325,3,0.0193,14.7558,14.7558,0.0
2020-07-11,7,May-Sep,8,9.7,8-<10,29.8,20.1,1.6349,2.8448,2,-0.288,0.6436,2,5.2039,5.3214,3,0.6687,11.7536,14.7536,3.0
2020-07-12,7,May-Sep,8,10.1,10-<12,28.2,18.1,3.3505,4.4841,2,1.6061,2.7837,2,6.1329,6.1433,3,1.7152,14.7517,14.7517,0.0
2020-07-13,7,May-Sep,8,8.8,8-<10,26.0,17.2,-0.0924,0.5835,2,-0.021,0.0303,2,0.4489,0.4713,3,-0.7177,14.7497,14.7497,0.0
2020-07-14,7,May-Sep,8,10.8,10-<12,28.4,17.6,-0.5346,1.2862,2,-1.1394,1.2663,2,1.0956,1.1128,3,-1.32,11.7478,14.7478,3.0
2020-07-15,7,May-Sep,8,10.8,10-<12,29.5,18.7,-0.6281,0.9797,2,-0.7096,0.7163,2,0.3946,0.4442,3,-1.42,14.7464,14.7464,0.0
2020-07-16,7,May-Sep,8,9.9,8-<10,29.7,19.8,-0.7002,1.475,2,-2.2241,2.2288,2,1.04,1.1336,3,-0.8405,11.7447,14.7447,3.0
2020-07-17,7,May-Sep,8,11.8,10-<12,33.3,21.5,-0.4488,0.7969,2,-0.9841,1.0445,2,-0.1091,0.5101,3,-0.6048,14.7433,14.7433,0.0
2020-07-18,7,May-Sep,8,13.4,12-<15,35.9,22.5,-0.4172,1.0185,2,-1.2318,1.5953,2,0.5567,0.668,3,-0.554,14.7422,14.7422,0.0
2020-07-19,7,May-Sep,8,12.8,12-<15,35.9,23.1,2.4023,5.2892,2,-1.7682,2.3187,2,9.3863,9.4295,3,0.3428,11.7411,14.7411,3.0
2020-07-20,7,May-Sep,8,8.6,8-<10,31.5,22.9,0.9304,1.7879,2,-0.8959,0.9459,2,2.9028,2.9475,3,0.7579,11.7403,14.7403,3.0
2020-07-21,7,May-Sep,8,9.0,8-<10,30.0,21.0,1.0679,1.9098,2,1.5896,2.1884,2,1.2808,1.5715,3,-0.1966,17.7394,14.7394,-3.0
2020-07-22,7,May-Sep,8,11.5,10-<12,30.8,19.3,-0.6287,1.72,2,-2.5355,2.6154,2,1.6987,1.7233,3,-0.893,11.7389,14.7389,3.0
2020-07-23,7,May-Sep,8,13.2,12-<15,30.8,17.6,2.873,4.2728,2,0.2232,2.1358,2,7.1077,7.2049,3,1.1182,11.7383,14.7383,3.0
2020-07-24,7,May-Sep,8,14.0,12-<15,31.6,17.6,-0.439,1.073,2,-0.8539,0.8832,2,0.2632,0.4984,3,-0.7913,14.7381,14.7381,0.0
2020-07-25,7,May-Sep,8,13.1,12-<15,31.6,18.5,-0.4098,1.9848,2,-2.5122,2.5386,2,2.3083,2.3152,3,-1.3129,14.7378,14.7378,0.0
2020-07-26,7,May-Sep,8,12.0,12-<15,32.6,20.6,-0.0814,0.7777,2,-0.6656,0.6808,2,0.3139,0.4886,3,-0.4575,14.7381,14.7381,0.0
2020-07-27,7,May-Sep,8,17.9,15-<18,32.6,14.7,0.4193,6.0477,2,-6.0909,6.3096,2,6.2975,7.5229,3,1.1665,11.7381,14.7381,3.0
2020-07-28,7,May-Sep,8,17.7,15-<18,32.4,14.7,2.8286,4.1234,2,0.7682,2.0119,2,6.4042,6.4303,3,0.8073,14.7386,14.7386,0.0
2020-07-29,7,May-Sep,8,15.0,15-<18,30.8,15.8,-1.1407,1.7923,2,-2.6553,2.6556,2,0.9951,1.0762,3,-1.6205,14.7392,14.7392,0.0
2020-07-30,7,May-Sep,8,15.1,15-<18,30.8,15.7,4.2296,6.5371,2,1.7581,5.8201,2,7.9862,8.1649,3,1.0384,17.7397,14.7397,-3.0
2020-07-31,7,May-Sep,8,11.6,10-<12,27.3,15.7,-0.4173,0.8291,2,-0.9483,1.0143,2,0.1719,0.3603,3,-0.6461,14.7406,14.7406,0.0
2020-08-01,8,May-Sep,8,12.9,12-<15,29.2,16.3,-1.5241,2.1252,2,-2.6936,2.6951,2,0.5981,0.6274,3,-2.5174,14.7417,14.7417,0.0
2020-08-02,8,May-Sep,8,12.2,12-<15,31.3,19.1,-0.7969,1.3613,2,-1.371,1.3711,2,0.4829,0.4829,3,-1.6829,14.7431,14.7431,0.0
2020-08-03,8,May-Sep,8,10.8,10-<12,31.3,20.5,1.1134,2.0641,2,0.6849,1.7058,2,2.8563,3.0375,3,-0.3106,17.7444,14.7444,-3.0
2020-08-04,8,May-Sep,8,10.9,10-<12,28.8,17.9,-0.3529,1.9394,2,-1.8493,2.5282,2,0.7476,0.8221,3,-0.5518,14.7461,14.7461,0.0
2020-08-05,8,May-Sep,8,12.2,12-<15,30.1,17.9,-0.6244,1.0414,2,-1.0484,1.1543,2,0.3221,0.3238,3,-1.091,14.7478,14.7478,0.0
2020-08-06,8,May-Sep,8,12.3,12-<15,30.9,18.6,-1.5289,2.0635,2,-3.0839,3.092,2,0.0625,0.7286,3,-1.7993,17.7497,14.7497,-3.0
2020-08-07,8,May-Sep,8,12.6,12-<15,34.1,21.5,-0.3201,1.1034,2,-1.4723,1.5061,2,1.3415,1.3503,3,-0.652,14.7519,14.7519,0.0
2020-08-08,8,May-Sep,8,11.8,10-<12,34.1,22.3,1.0955,1.5441,2,-0.1205,0.1378,2,2.4325,2.4328,3,0.7552,14.7542,14.7542,0.0
2020-08-09,8,May-Sep,8,10.4,10-<12,32.8,22.4,0.0466,0.7692,2,-0.7082,0.9633,2,0.908,0.9618,3,0.0624,14.7567,14.7567,0.0
2020-08-10,8,May-Sep,8,11.6,10-<12,32.8,21.2,1.4968,2.3946,2,-0.3856,0.7645,2,3.7355,3.8319,3,0.6268,17.7592,14.7592,-3.0
2020-08-11,8,May-Sep,8,11.2,10-<12,31.8,20.6,0.0651,0.9205,2,-0.9379,1.1104,2,1.1041,1.2633,3,0.1458,14.7619,14.7619,0.0
2020-08-12,8,May-Sep,8,10.8,10-<12,31.8,21.0,1.4337,2.6447,2,-0.6896,1.4292,2,4.4729,4.4783,3,0.4316,11.765,14.765,3.0
2020-08-13,8,May-Sep,8,10.1,10-<12,30.2,20.1,0.0894,0.5653,2,-0.6603,0.782,2,0.7096,0.7098,3,0.1011,14.7681,14.7681,0.0
2020-08-14,8,May-Sep,8,16.0,15-<18,30.2,14.2,4.3226,8.7604,2,-2.5561,4.7008,2,13.808,13.9491,3,0.6329,2.7714,14.7714,-12.0
2020-08-15,8,May-Sep,8,12.0,12-<15,26.2,14.2,-0.6293,1.1614,2,-1.3893,1.5415,2,0.0384,0.0647,3,-0.7121,14.7747,14.7747,0.0
2020-08-16,8,May-Sep,8,14.7,12-<15,29.7,15.0,-1.2317,1.6422,2,-2.0798,2.0988,2,0.4219,0.4536,3,-1.7025,14.7783,14.7783,0.0
2020-08-17,8,May-Sep,8,13.9,12-<15,30.8,16.9,-1.2644,1.7281,2,-2.4743,2.4774,2,0.3133,0.7454,3,-1.5279,11.7822,14.7822,3.0
2020-08-18,8,May-Sep,8,15.5,15-<18,34.2,18.7,-0.1332,1.0622,2,-1.3213,1.4682,2,0.3597,0.3983,3,0.6426,14.7861,14.7861,0.0
2020-08-19,8,May-Sep,8,16.9,15-<18,34.2,17.3,4.1339,5.6036,2,1.8339,3.5143,2,8.8666,8.8694,3,1.3236,14.7903,14.7903,0.0
2020-08-20,8,May-Sep,8,10.6,10-<12,27.3,16.7,-0.7325,1.3767,2,-1.2039,1.2665,2,0.2967,0.36,3,-1.3823,14.7944,14.7944,0.0
2020-08-21,8,May-Sep,8,12.3,12-<15,29.9,17.6,-0.6523,1.0407,2,-1.4799,1.4918,2,0.0859,0.1365,3,-0.9847,14.7986,14.7986,0.0
2020-08-22,8,May-Sep,8,12.9,12-<15,29.9,17.0,0.5779,1.3381,2,0.3445,0.4744,2,2.2919,2.3115,3,-0.6571,14.8031,14.8031,0.0
2020-08-23,8,May-Sep,8,12.3,12-<15,29.4,17.1,-0.7398,1.4519,2,-2.1501,2.4467,2,0.623,0.6269,3,-0.9591,14.8078,14.8078,0.0
2020-08-24,8,May-Sep,8,13.3,12-<15,31.5,18.2,-0.5238,0.7283,2,-0.8376,0.8799,2,0.1527,0.1577,3,-0.6889,14.8125,14.8125,0.0
2020-08-25,8,May-Sep,8,17.0,15-<18,35.8,18.8,-0.5801,2.5574,2,-3.3775,3.7151,2,1.6574,1.7865,3,0.0862,14.8175,14.8175,0.0
2020-08-27,8,May-Sep,8,11.1,10-<12,22.5,11.4,-0.01,2.2716,2,-2.6555,2.6888,2,1.524,1.6896,3,0.4645,14.8275,14.8275,0.0
2020-08-28,8,May-Sep,8,11.2,10-<12,22.5,11.3,2.5587,3.4563,2,1.2071,2.1501,2,4.7108,4.8573,3,0.8883,17.8328,14.8328,-3.0
2020-08-29,8,May-Sep,8,11.1,10-<12,23.1,12.0,-0.7467,1.2811,2,-1.9744,2.1719,2,0.4607,0.4799,3,-0.7424,14.8381,14.8381,0.0
2020-08-30,8,May-Sep,8,11.5,10-<12,24.7,13.2,-0.6174,1.0031,2,-1.4469,1.5613,2,0.1771,0.3641,3,-0.6702,14.8433,14.8433,0.0
2020-08-31,8,May-Sep,8,12.2,12-<15,26.4,14.2,-0.9155,1.2196,2,-1.755,1.8924,2,-0.0776,0.2837,3,-0.95,14.8489,14.8489,0.0
2020-09-01,9,May-Sep,8,12.2,12-<15,27.7,15.5,-0.7346,1.2485,2,-1.0656,1.3464,2,0.3646,0.4019,3,-1.4204,14.8544,14.8544,0.0
