solar_date,month,season,n_points,formal_dtr_c,daily_rmse_c,daily_mae_c,daily_mbe_c
2012-01-26,1,Other,8,6.1,1.4898,1.173,0.6742
2012-01-27,1,Other,8,6.8,2.4015,2.1083,0.962
2012-01-28,1,Other,8,9.4,3.0155,2.7309,0.8652
2012-01-29,1,Other,8,10.2,2.1441,1.7811,0.2881
2012-01-30,1,Other,8,14.3,3.629,3.0819,-0.2878
2012-01-31,1,Other,8,8.9,2.4104,2.0496,-0.6245
2012-02-01,2,Other,8,5.6,2.5449,2.184,1.0397
2012-02-02,2,Other,8,12.0,2.6373,2.2608,-0.4436
2012-02-03,2,Other,8,6.7,1.4403,1.0405,-0.0363
2012-02-04,2,Other,8,8.3,2.2726,1.7475,-1.0913
2012-02-05,2,Other,8,3.2,0.9407,0.8156,0.2448
2012-02-06,2,Other,8,5.4,1.4407,1.1842,-0.4413
2012-02-07,2,Other,8,4.4,2.1125,1.7529,0.9388
2012-02-08,2,Other,8,6.1,1.5272,1.3663,0.2821
2012-02-09,2,Other,8,5.0,0.8075,0.6475,-0.2839
2012-02-10,2,Other,8,9.4,1.7564,1.5454,-0.0431
2012-02-11,2,Other,8,9.6,2.3927,2.004,0.7425
2012-02-12,2,Other,8,6.0,1.4593,1.1263,0.0064
2012-02-13,2,Other,8,5.2,1.4382,1.2863,0.3857
2012-02-14,2,Other,8,7.8,1.8882,1.5862,-0.1526
2012-02-15,2,Other,8,4.3,1.0396,0.8738,0.1717
2012-02-16,2,Other,8,6.6,1.0325,0.8503,0.2752
2012-02-17,2,Other,8,10.3,1.5555,1.3522,-0.0398
2012-02-18,2,Other,8,11.9,1.5465,1.2288,-0.2481
2012-02-19,2,Other,8,8.9,2.2908,2.0895,0.3224
2012-02-20,2,Other,8,9.6,3.2593,2.3092,-1.9357
2012-02-21,2,Other,8,7.2,2.2193,2.0396,-0.3956
2012-02-22,2,Other,8,2.0,0.7781,0.6698,0.198
2012-02-23,2,Other,8,4.0,1.8298,1.4499,0.612
2012-02-24,2,Other,8,5.1,1.8165,1.4622,0.8374
2012-02-25,2,Other,8,5.9,0.6529,0.5216,-0.012
2012-02-26,2,Other,8,12.3,2.7335,2.2398,0.6435
2012-02-27,2,Other,8,4.2,0.6217,0.517,0.4437
2012-02-28,2,Other,8,10.6,1.9516,1.6815,0.1711
2012-02-29,2,Other,8,6.6,1.7445,1.281,0.8978
2012-03-01,3,Other,8,8.2,1.8821,1.5171,-0.6348
2012-03-02,3,Other,8,7.1,1.6789,1.4203,0.731
2012-03-03,3,Other,8,7.1,1.1984,1.017,-0.1005
2012-03-04,3,Other,8,10.6,2.5654,1.8979,1.2034
2012-03-05,3,Other,8,10.6,1.6711,1.2399,-0.4501
2012-03-06,3,Other,8,5.6,1.2675,1.002,-0.2539
2012-03-07,3,Other,8,6.4,1.2491,1.1065,0.0545
2012-03-08,3,Other,8,7.1,1.648,1.3257,0.354
2012-03-09,3,Other,8,7.9,1.3579,1.1994,0.1888
2012-03-10,3,Other,8,4.8,0.9335,0.6704,0.3701
2012-03-11,3,Other,8,2.9,0.6258,0.4475,0.4436
2012-03-12,3,Other,8,7.7,1.0462,0.763,0.5972
2012-03-13,3,Other,8,4.6,0.586,0.4835,-0.2156
2012-03-14,3,Other,8,4.0,1.3016,1.1846,0.5255
2012-03-15,3,Other,8,6.9,0.7967,0.6565,0.0295
2012-03-16,3,Other,8,6.3,0.6394,0.5508,-0.0287
2012-03-17,3,Other,8,8.6,1.0153,0.8764,0.1299
2012-03-18,3,Other,8,9.7,2.526,1.604,-1.3481
2012-03-19,3,Other,8,12.1,6.4355,5.8267,3.6887
2012-03-20,3,Other,8,4.6,1.8846,1.563,1.5428
2012-03-21,3,Other,8,8.9,1.3528,1.0181,-0.6785
2012-03-22,3,Other,8,11.0,1.9432,1.2887,-0.5704
2012-03-23,3,Other,8,9.6,1.9095,1.4497,-0.0163
2012-03-24,3,Other,8,10.8,0.6498,0.4978,-0.1791
2012-03-25,3,Other,8,9.1,0.8481,0.6974,-0.0599
2012-03-26,3,Other,8,9.2,1.5405,1.1464,-0.7435
2012-03-27,3,Other,8,6.2,3.3731,3.1137,1.5153
2012-03-28,3,Other,8,10.1,0.8044,0.6012,0.2178
2012-03-29,3,Other,8,11.4,1.6219,1.2553,-0.6927
2012-03-30,3,Other,8,8.4,2.9611,2.3128,-0.563
2012-03-31,3,Other,7,9.7,1.3882,1.1772,0.2045
2012-04-01,4,Other,8,7.6,0.8771,0.688,0.23
2012-04-02,4,Other,8,7.8,1.4618,1.1873,0.6195
2012-04-03,4,Other,8,10.8,0.8575,0.6421,-0.2182
2012-04-04,4,Other,8,8.7,1.3725,1.2155,0.9194
2012-04-05,4,Other,8,11.9,0.7005,0.6249,0.071
2012-04-06,4,Other,8,10.8,1.606,1.1756,-0.6638
2012-04-07,4,Other,8,10.1,1.0281,0.7072,-0.4529
2012-04-08,4,Other,8,11.2,1.1238,0.9282,-0.4308
2012-04-09,4,Other,8,13.1,7.4616,6.3886,5.1745
2012-04-10,4,Other,8,10.1,0.809,0.6866,-0.3129
2012-04-11,4,Other,8,11.8,1.212,1.0887,0.0697
2012-04-12,4,Other,8,11.1,0.7087,0.5487,0.0165
2012-04-13,4,Other,8,9.8,1.0565,0.7148,-0.2595
2012-04-14,4,Other,8,8.4,0.6528,0.5639,0.3511
2012-04-15,4,Other,8,10.9,0.6438,0.5143,-0.2297
2012-04-16,4,Other,8,11.1,0.9848,0.7684,-0.5004
2012-04-17,4,Other,8,8.5,1.3752,1.1614,0.2873
2012-04-18,4,Other,8,8.9,1.2977,1.0741,0.3901
2012-04-19,4,Other,8,12.2,0.9045,0.7969,-0.2004
2012-04-20,4,Other,8,13.2,0.841,0.6778,-0.1217
2012-04-21,4,Other,8,13.3,1.1324,0.8434,-0.2036
2012-04-22,4,Other,8,15.4,7.7546,6.763,6.2504
2012-04-23,4,Other,8,7.3,1.4521,1.2026,1.0723
2012-04-24,4,Other,8,13.6,1.757,1.2814,-0.9743
2012-04-25,4,Other,8,12.6,1.2354,1.011,-0.5817
2012-04-26,4,Other,8,13.0,0.8007,0.6214,-0.1887
2012-04-27,4,Other,8,9.8,0.8979,0.6844,-0.3876
2012-04-28,4,Other,8,10.4,0.5761,0.4362,-0.2952
2012-04-29,4,Other,8,9.7,1.8117,1.5502,1.3325
2012-04-30,4,Other,8,10.5,4.0248,3.3015,0.7507
2012-05-01,5,May-Sep,8,12.2,1.2362,0.9155,-0.7529
2012-05-02,5,May-Sep,8,13.2,0.8456,0.7584,-0.0201
2012-05-03,5,May-Sep,8,9.2,0.8058,0.6444,-0.2295
2012-05-04,5,May-Sep,8,7.5,3.5911,3.2897,2.4922
2012-05-05,5,May-Sep,8,13.1,1.4867,1.3956,-0.4683
2012-05-06,5,May-Sep,8,13.3,1.3854,1.0119,-0.8977
2012-05-07,5,May-Sep,8,14.6,3.634,3.4508,1.084
2012-05-08,5,May-Sep,8,8.6,1.2545,1.1221,0.2943
2012-05-09,5,May-Sep,8,7.4,2.5801,1.5576,1.5052
2012-05-10,5,May-Sep,8,14.2,5.2123,4.0668,3.9676
2012-05-11,5,May-Sep,8,14.7,1.6144,1.2987,-0.7913
2012-05-12,5,May-Sep,8,14.3,1.1978,0.9552,-0.5836
2012-05-13,5,May-Sep,8,12.3,0.5473,0.4884,-0.2813
2012-05-14,5,May-Sep,8,15.7,1.5368,0.9896,-0.7331
2012-05-15,5,May-Sep,8,13.8,1.2425,0.8863,-0.2321
2012-05-16,5,May-Sep,8,10.0,2.1775,1.7176,1.4664
2012-05-17,5,May-Sep,8,11.0,1.3274,1.1023,-0.5754
2012-05-18,5,May-Sep,8,11.5,1.1911,0.9584,-0.1732
2012-05-19,5,May-Sep,8,7.5,4.9386,3.3716,3.2122
2012-05-20,5,May-Sep,8,13.4,6.2347,5.5117,3.2092
2012-05-21,5,May-Sep,8,11.6,1.3719,0.9041,-0.5866
2012-05-22,5,May-Sep,8,11.3,1.4103,1.0946,-0.5845
2012-05-23,5,May-Sep,8,8.5,0.9634,0.68,0.3984
2012-05-24,5,May-Sep,8,13.2,1.1688,0.9061,-0.4869
2012-05-25,5,May-Sep,8,10.3,0.7492,0.6351,0.5541
2012-05-26,5,May-Sep,8,12.1,5.3191,3.6224,3.2691
2012-05-27,5,May-Sep,8,7.9,0.3596,0.2862,0.0928
2012-05-28,5,May-Sep,8,12.0,0.911,0.7589,-0.1581
2012-05-29,5,May-Sep,8,13.3,1.7595,1.3625,-0.688
2012-05-30,5,May-Sep,8,10.1,0.7569,0.4989,-0.2994
2012-05-31,5,May-Sep,8,7.6,3.0922,2.7663,2.5262
2012-06-01,6,May-Sep,8,8.1,0.9597,0.7894,0.3529
2012-06-02,6,May-Sep,8,6.7,0.9272,0.7733,0.1748
2012-06-03,6,May-Sep,8,8.6,2.5349,2.1569,1.0081
2012-06-04,6,May-Sep,8,9.0,1.3655,1.0961,-0.6421
2012-06-05,6,May-Sep,8,8.7,2.5985,2.1078,1.0663
2012-06-06,6,May-Sep,8,10.6,1.2462,0.8952,0.5768
2012-06-07,6,May-Sep,8,10.9,0.6664,0.522,-0.2254
2012-06-08,6,May-Sep,8,12.4,1.8588,1.3435,-0.7361
2012-06-09,6,May-Sep,8,9.6,1.4267,1.0216,0.4233
2012-06-10,6,May-Sep,8,9.1,1.3924,1.0275,0.4631
2012-06-11,6,May-Sep,8,5.3,2.6042,2.1205,1.7449
2012-06-12,6,May-Sep,8,9.1,1.1422,0.9791,-0.4709
2012-06-13,6,May-Sep,8,9.1,0.8412,0.6416,0.5555
2012-06-14,6,May-Sep,8,6.9,1.5986,1.2466,0.8507
2012-06-15,6,May-Sep,8,9.8,0.7339,0.5539,-0.1493
2012-06-16,6,May-Sep,8,10.9,1.4807,1.15,0.6923
2012-06-17,6,May-Sep,8,7.4,2.3848,1.4828,1.0905
2012-06-18,6,May-Sep,8,12.0,1.6044,1.2462,-0.9406
2012-06-19,6,May-Sep,8,11.7,0.8593,0.6003,-0.4357
2012-06-20,6,May-Sep,8,8.2,1.9597,1.6598,1.3115
2012-06-21,6,May-Sep,8,9.3,1.585,0.9796,0.4521
2012-06-22,6,May-Sep,8,10.9,1.3608,0.9958,-0.8323
2012-06-23,6,May-Sep,8,11.7,0.632,0.5555,-0.1125
2012-06-24,6,May-Sep,8,7.7,2.9685,2.485,2.3342
2012-06-25,6,May-Sep,8,6.4,2.2408,1.6366,1.2502
2012-06-26,6,May-Sep,8,10.1,1.0033,0.6745,-0.1573
2012-06-27,6,May-Sep,8,10.4,0.5507,0.5033,-0.1139
2012-06-28,6,May-Sep,8,13.1,1.0171,0.6471,0.5638
2012-06-29,6,May-Sep,8,9.9,3.0782,2.4441,2.282
2012-06-30,6,May-Sep,8,4.3,1.7983,1.4205,1.1426
2012-07-01,7,May-Sep,8,12.3,1.452,1.0339,-0.9024
2012-07-02,7,May-Sep,8,10.5,1.7194,1.3144,1.176
2012-07-03,7,May-Sep,8,11.5,4.3711,2.9929,2.4464
2012-07-04,7,May-Sep,8,6.9,1.9211,1.6063,1.1106
2012-07-05,7,May-Sep,8,10.2,0.3928,0.3443,0.0087
2012-07-06,7,May-Sep,8,6.5,2.1788,1.8744,1.734
2012-07-07,7,May-Sep,8,10.0,1.25,0.9686,-0.516
2012-07-08,7,May-Sep,8,10.5,0.9944,0.7713,0.1407
2012-07-09,7,May-Sep,8,11.1,0.5011,0.4354,0.0488
2012-07-10,7,May-Sep,8,10.0,1.1619,0.9362,0.0333
2012-07-11,7,May-Sep,8,8.4,1.0031,0.6787,0.3334
2012-07-12,7,May-Sep,8,9.7,3.3244,2.5897,2.53
2012-07-13,7,May-Sep,8,8.3,4.1555,3.6712,2.1729
2012-07-14,7,May-Sep,8,9.7,0.6219,0.5363,-0.1428
2012-07-15,7,May-Sep,8,9.7,1.329,1.0986,0.5893
2012-07-16,7,May-Sep,8,9.5,0.6425,0.5281,-0.0573
2012-07-17,7,May-Sep,8,6.7,1.0082,0.7907,-0.2483
2012-07-18,7,May-Sep,8,8.4,0.9043,0.7756,0.7756
2012-07-19,7,May-Sep,8,10.0,1.0353,0.8452,-0.4544
2012-07-20,7,May-Sep,8,9.9,0.9571,0.8723,-0.1125
2012-07-21,7,May-Sep,8,7.6,1.8455,1.3234,0.8351
2012-07-22,7,May-Sep,8,10.2,1.0348,0.7442,-0.5217
2012-07-23,7,May-Sep,8,8.4,1.0044,0.7868,0.6351
2012-07-24,7,May-Sep,8,8.2,1.5601,1.212,0.8141
2012-07-25,7,May-Sep,8,9.2,0.8811,0.7002,-0.1177
2012-07-26,7,May-Sep,8,8.0,0.6039,0.4281,0.3874
2012-07-27,7,May-Sep,8,9.0,0.7056,0.5185,-0.1586
2012-07-28,7,May-Sep,8,14.2,5.3789,4.7531,2.7833
2012-07-29,7,May-Sep,8,7.3,0.5031,0.435,-0.1721
2012-07-30,7,May-Sep,8,10.0,0.651,0.5387,-0.2517
2012-07-31,7,May-Sep,8,11.3,0.6373,0.5769,-0.1698
2012-08-01,8,May-Sep,8,9.6,1.2417,1.019,-0.1875
2012-08-02,8,May-Sep,8,8.3,3.6156,2.7162,2.1366
2012-08-03,8,May-Sep,8,10.1,3.2031,2.5781,2.1584
2012-08-04,8,May-Sep,8,9.1,0.9214,0.8114,0.0602
2012-08-05,8,May-Sep,8,9.8,0.7632,0.5129,-0.1142
2012-08-06,8,May-Sep,8,10.7,0.7146,0.5154,-0.2257
2012-08-07,8,May-Sep,8,12.3,0.9795,0.8157,-0.2717
2012-08-08,8,May-Sep,8,10.7,0.9985,0.7928,-0.1349
2012-08-09,8,May-Sep,8,7.8,1.2609,1.0582,0.8474
2012-08-10,8,May-Sep,8,12.2,0.7361,0.5741,-0.1008
2012-08-11,8,May-Sep,8,13.7,5.2152,4.1698,4.0115
2012-08-12,8,May-Sep,8,10.6,0.9461,0.8342,-0.5419
2012-08-13,8,May-Sep,8,11.6,1.1483,0.8736,-0.4316
2012-08-14,8,May-Sep,8,11.8,1.4412,1.088,-0.1741
2012-08-15,8,May-Sep,8,10.4,0.9141,0.6925,-0.1946
2012-08-16,8,May-Sep,8,10.5,1.9745,1.6375,0.6506
2012-08-17,8,May-Sep,8,11.5,0.6946,0.6511,0.3213
2012-08-18,8,May-Sep,8,9.6,0.7594,0.4684,-0.0973
2012-08-19,8,May-Sep,8,9.2,0.9725,0.8341,0.4355
2012-08-20,8,May-Sep,8,12.1,0.7961,0.6324,0.0414
2012-08-21,8,May-Sep,8,14.7,0.9655,0.8805,-0.1177
2012-08-22,8,May-Sep,8,15.1,0.9215,0.6811,-0.2883
2012-08-23,8,May-Sep,8,8.1,1.4243,1.1176,0.632
2012-08-24,8,May-Sep,8,12.4,0.6254,0.435,-0.2463
2012-08-25,8,May-Sep,8,15.2,6.4133,5.5598,3.4507
2012-08-26,8,May-Sep,8,10.8,0.9886,0.7521,-0.1406
2012-08-27,8,May-Sep,8,8.8,0.623,0.472,0.0623
2012-08-28,8,May-Sep,8,11.9,1.1715,0.8655,0.3928
2012-08-29,8,May-Sep,8,10.9,2.7535,2.4884,1.4294
2012-08-30,8,May-Sep,8,8.7,0.8748,0.7496,0.5115
2012-08-31,8,May-Sep,8,8.5,0.5165,0.4573,-0.1419
2012-09-01,9,May-Sep,8,15.4,2.2988,1.3971,-0.8693
2012-09-02,9,May-Sep,8,10.3,1.3968,1.2228,-0.4645
2012-09-03,9,May-Sep,8,13.1,2.1427,1.605,-1.2675
2012-09-04,9,May-Sep,8,11.6,1.078,0.8716,0.3132
2012-09-05,9,May-Sep,8,10.3,2.2412,1.714,1.3812
2012-09-06,9,May-Sep,8,6.2,2.4606,2.1798,1.5526
2012-09-07,9,May-Sep,8,13.7,1.1608,0.9202,-0.4899
2012-09-08,9,May-Sep,8,9.0,2.5079,1.8049,1.2905
2012-09-09,9,May-Sep,8,9.9,3.0598,2.5442,1.1253
2012-09-10,9,May-Sep,8,11.7,0.9772,0.7464,-0.4142
2012-09-11,9,May-Sep,8,13.8,3.2041,2.5654,-1.747
2012-09-12,9,May-Sep,8,6.8,0.8299,0.6539,0.2239
2012-09-13,9,May-Sep,8,10.2,1.2752,1.0419,0.1362
2012-09-14,9,May-Sep,8,9.0,0.7474,0.6315,0.0849
2012-09-15,9,May-Sep,8,8.8,4.0565,3.3946,1.9827
2012-09-16,9,May-Sep,8,9.0,0.4949,0.4009,-0.1005
2012-09-17,9,May-Sep,8,10.5,0.6448,0.5054,0.0579
2012-09-18,9,May-Sep,8,11.3,0.9889,0.7381,0.0136
2012-09-19,9,May-Sep,8,6.0,1.0496,0.8958,0.8225
2012-09-20,9,May-Sep,8,10.1,1.098,0.9499,0.0715
2012-09-21,9,May-Sep,8,11.4,2.9741,2.3025,1.6162
2012-09-22,9,May-Sep,8,11.3,6.5646,5.8249,3.8217
2012-09-23,9,May-Sep,8,7.2,0.708,0.5316,-0.1806
2012-09-24,9,May-Sep,8,7.6,0.9824,0.8316,0.3181
2012-09-25,9,May-Sep,7,9.3,0.9118,0.7087,-0.2281
2012-09-26,9,May-Sep,8,11.4,0.6319,0.5542,0.2851
2012-09-27,9,May-Sep,8,10.7,0.9727,0.886,0.4801
2012-09-28,9,May-Sep,8,11.3,1.0627,0.8149,-0.2672
2012-09-29,9,May-Sep,8,10.9,2.33,1.8036,-0.3408
2012-09-30,9,May-Sep,8,11.3,1.0308,0.7843,-0.559
2012-10-01,10,Other,8,11.6,6.404,5.8731,2.4625
2012-10-02,10,Other,8,4.7,1.1448,0.9294,0.6625
2012-10-03,10,Other,8,10.5,0.8209,0.6278,0.2256
2012-10-04,10,Other,8,13.6,0.8348,0.618,-0.1689
2012-10-05,10,Other,8,12.6,1.7084,1.2811,-0.1249
2012-10-06,10,Other,8,7.7,3.5641,2.8039,1.5856
2012-10-07,10,Other,8,8.9,0.9076,0.7777,0.0939
2012-10-08,10,Other,8,10.5,1.0584,0.9103,0.2882
2012-10-09,10,Other,8,9.7,0.9147,0.7819,0.1436
2012-10-10,10,Other,8,10.2,0.9218,0.7334,-0.2043
2012-10-11,10,Other,8,9.9,1.3134,0.9906,-0.0765
2012-10-12,10,Other,8,9.8,1.4091,1.1936,0.3576
2012-10-13,10,Other,8,9.2,1.281,0.9804,0.1715
2012-10-14,10,Other,8,7.5,3.1976,2.4466,0.8623
2012-10-15,10,Other,8,11.2,1.5314,1.09,-0.675
2012-10-16,10,Other,8,9.9,1.0438,0.7565,-0.0353
2012-10-17,10,Other,8,10.6,0.9033,0.7911,0.3821
2012-10-18,10,Other,8,7.8,1.0297,0.7488,-0.3068
2012-10-19,10,Other,8,7.7,4.6625,4.1016,0.2918
2012-10-20,10,Other,8,6.3,1.0433,0.839,0.5664
2012-10-21,10,Other,8,13.0,1.0141,0.8316,0.0459
2012-10-22,10,Other,8,10.8,1.3042,1.0903,0.5262
2012-10-23,10,Other,8,11.7,1.6023,1.2948,0.7571
2012-10-24,10,Other,8,11.4,2.4682,1.9702,-0.6006
2012-10-25,10,Other,8,8.4,4.6636,4.3075,-0.3559
2012-10-26,10,Other,7,7.8,0.8686,0.5984,-0.1478
2012-10-27,10,Other,8,10.5,1.3046,1.1266,-0.4586
2012-10-28,10,Other,8,6.9,1.1315,0.8504,-0.0684
2012-10-29,10,Other,8,9.1,0.804,0.6815,-0.4468
2012-10-30,10,Other,8,8.4,1.0164,0.7823,0.0668
2012-10-31,10,Other,8,10.4,1.8887,1.6113,-0.2686
2012-11-01,11,Other,8,8.6,2.3076,1.8199,0.0841
2012-11-02,11,Other,8,11.5,2.3928,1.959,1.6657
2012-11-03,11,Other,8,7.5,1.2669,1.0228,-0.1989
2012-11-04,11,Other,8,7.0,0.9989,0.8147,-0.1917
2012-11-05,11,Other,8,7.5,1.4587,1.208,-0.1459
2012-11-06,11,Other,8,11.3,2.46,1.5008,-0.8284
2012-11-07,11,Other,8,10.4,5.1503,4.7272,0.1726
2012-11-08,11,Other,8,7.1,3.5221,3.2347,1.4105
2012-11-09,11,Other,8,6.7,1.2573,0.8907,0.3394
2012-11-10,11,Other,8,6.0,2.2259,1.5243,-1.4654
2012-11-11,11,Other,8,9.6,3.9751,3.2963,0.6644
2012-11-12,11,Other,8,3.4,0.5804,0.5622,0.0546
2012-11-13,11,Other,8,6.7,1.9544,1.4944,-0.3645
2012-11-14,11,Other,8,5.7,2.0613,1.7586,0.4239
2012-11-15,11,Other,8,11.3,2.8153,2.4761,0.4966
2012-11-16,11,Other,8,7.7,1.9144,1.5777,0.5047
2012-11-17,11,Other,8,6.0,2.3072,1.8279,-0.9908
2012-11-18,11,Other,8,7.1,1.9003,1.4781,0.5676
2012-11-19,11,Other,8,5.1,1.0781,0.8885,-0.5456
2012-11-20,11,Other,8,2.6,0.9007,0.7173,0.4228
2012-11-21,11,Other,8,4.4,2.2805,2.122,-0.4475
2012-11-22,11,Other,8,10.9,3.8963,3.1325,0.7873
2012-11-23,11,Other,8,7.4,2.0064,1.7034,-0.2705
2012-11-24,11,Other,8,8.7,2.3406,1.9283,-1.8285
2012-11-25,11,Other,8,10.2,2.3048,1.9661,-0.175
2012-11-26,11,Other,7,15.4,4.9744,3.8564,0.7787
2012-11-27,11,Other,8,7.9,3.579,3.0179,0.9952
2012-11-28,11,Other,8,6.1,1.8303,1.752,-0.0457
2012-11-29,11,Other,8,6.6,1.7865,1.0415,-0.7554
2012-11-30,11,Other,8,9.9,4.238,3.6666,-1.5315
2012-12-01,12,Other,9,4.8,2.0564,1.5517,0.5418
2012-12-02,12,Other,8,9.1,2.3914,1.7353,1.3865
2012-12-03,12,Other,8,10.4,2.3676,1.942,-1.6897
2012-12-04,12,Other,8,9.8,4.6769,4.1441,2.0577
2012-12-05,12,Other,8,15.8,1.7715,1.5747,-0.0296
2012-12-06,12,Other,8,7.8,3.5755,3.1251,1.1575
2012-12-07,12,Other,8,7.2,1.3614,1.02,-0.2555
2012-12-08,12,Other,8,8.2,2.395,2.1422,-0.5752
2012-12-09,12,Other,8,13.2,4.4813,3.4218,-1.2279
2012-12-10,12,Other,8,14.4,3.6472,2.9958,-2.0386
2012-12-11,12,Other,8,13.3,4.1368,3.337,0.0693
2012-12-12,12,Other,8,3.8,1.699,1.377,0.7026
2012-12-13,12,Other,8,2.4,1.615,1.4555,0.2727
2012-12-14,12,Other,8,4.8,2.3024,2.033,0.4441
2012-12-15,12,Other,8,3.8,1.9603,1.7941,0.0747
2012-12-16,12,Other,8,7.0,2.2399,1.7935,-0.8232
2012-12-17,12,Other,8,6.1,3.5576,3.2673,1.1506
2012-12-18,12,Other,8,6.8,1.4572,1.1292,-0.5243
2012-12-19,12,Other,8,2.2,1.3801,1.2147,0.4712
2012-12-20,12,Other,8,4.5,0.9719,0.7193,0.3098
2012-12-21,12,Other,8,8.7,2.2625,1.9649,-0.2103
2012-12-22,12,Other,8,10.2,3.0985,2.3844,1.2211
2012-12-23,12,Other,8,8.4,5.1482,3.8388,-3.4655
2012-12-24,12,Other,8,14.6,4.1234,3.4628,-0.5269
2012-12-25,12,Other,7,16.0,6.1433,4.7862,0.955
2012-12-26,12,Other,8,17.4,4.7256,3.7981,-0.2614
2012-12-27,12,Other,8,6.6,2.4521,2.1222,1.0109
2012-12-28,12,Other,8,7.4,2.4976,1.9788,1.0926
2012-12-29,12,Other,8,8.6,2.917,2.3339,-1.066
2012-12-30,12,Other,8,11.6,4.4636,4.1735,-2.2253
2012-12-31,12,Other,8,14.5,7.1993,6.7179,1.8601
2013-01-01,1,Other,7,9.8,3.3322,2.821,-2.1527
2013-01-03,1,Other,8,5.3,1.3139,1.0629,-0.2814
2013-01-04,1,Other,8,9.2,2.6959,2.0693,-0.7136
2013-01-05,1,Other,8,6.7,2.2799,2.1176,-1.4886
2013-01-07,1,Other,8,6.0,1.5527,1.2842,0.538
2013-01-08,1,Other,8,5.5,1.5302,1.3037,-0.1511
2013-01-09,1,Other,8,13.9,4.7629,3.8346,-0.9461
2013-01-11,1,Other,8,12.2,4.0746,3.3763,0.1282
2013-01-13,1,Other,8,14.2,6.9802,5.7234,-5.6579
2013-01-15,1,Other,8,7.2,1.9443,1.6177,-0.0855
2013-01-16,1,Other,8,12.2,2.4283,2.1573,-1.5083
2013-01-17,1,Other,8,4.8,2.364,2.1845,-1.0607
2013-01-19,1,Other,8,9.4,2.4297,2.1312,-0.0489
2013-01-20,1,Other,8,5.0,1.9208,1.4156,0.3217
2013-01-21,1,Other,8,13.9,4.625,3.5847,-2.0577
2013-01-22,1,Other,8,10.8,3.849,3.437,0.7801
2013-01-23,1,Other,8,9.4,2.9979,2.5256,-1.4025
2013-01-25,1,Other,8,11.2,3.0268,2.7343,-1.7242
2013-01-26,1,Other,8,7.9,2.2406,1.639,-0.8329
2013-01-28,1,Other,8,14.4,4.3182,3.8094,-0.6009
2013-02-02,2,Other,8,9.1,1.1399,0.9042,0.2275
2013-02-03,2,Other,8,16.9,4.4986,4.1005,-1.6114
2013-02-04,2,Other,8,6.2,1.6787,1.3427,0.4578
2013-02-05,2,Other,8,9.5,3.0121,2.7097,-0.7729
2013-02-06,2,Other,8,5.0,1.8393,1.6094,-0.7457
2013-02-12,2,Other,8,16.5,3.0482,2.5282,-1.8604
2013-02-14,2,Other,8,6.3,1.7445,1.4669,0.6653
2013-02-15,2,Other,8,15.3,3.7136,3.2755,-0.7039
2013-02-18,2,Other,8,6.6,1.0963,0.782,0.1987
2013-02-19,2,Other,8,10.3,2.6345,2.2341,0.6025
2013-02-20,2,Other,8,8.9,1.8224,1.5385,-0.6325
2013-02-21,2,Other,8,9.2,2.6827,2.2302,1.1132
2013-02-22,2,Other,8,11.0,3.3292,2.7942,-1.9232
2013-02-23,2,Other,8,11.3,4.402,3.5831,0.9748
2013-02-24,2,Other,8,15.4,3.427,2.9141,-0.2539
2013-02-25,2,Other,8,7.6,1.8324,1.4297,0.1394
2013-02-26,2,Other,8,4.2,1.0654,0.8334,0.3902
2013-03-02,3,Other,8,17.5,6.019,4.7303,0.5205
2013-03-04,3,Other,8,10.0,2.7995,2.0094,-1.4125
2013-03-05,3,Other,8,10.7,2.7406,2.1825,-0.862
2013-03-06,3,Other,7,15.6,8.5852,7.1008,0.1315
2013-03-09,3,Other,8,5.9,1.6134,1.3585,-0.14
2013-03-10,3,Other,8,4.5,1.3218,1.1861,-0.6757
2013-03-11,3,Other,8,3.8,0.6532,0.5176,0.0071
2013-03-12,3,Other,8,6.6,1.7098,1.3364,-0.4069
2013-03-13,3,Other,8,6.3,1.1688,1.0195,-0.0455
2013-03-14,3,Other,8,6.0,1.2244,1.0431,-0.4345
2013-03-15,3,Other,8,9.8,0.9309,0.6907,0.3869
2013-03-16,3,Other,8,9.4,0.9564,0.7834,0.3768
2013-03-17,3,Other,8,9.7,1.2167,0.9278,0.4894
2013-03-18,3,Other,8,8.8,1.0433,0.7418,0.301
2013-03-19,3,Other,8,11.4,1.051,0.8599,-0.2931
2013-03-20,3,Other,8,10.7,1.399,1.1673,-0.3729
2013-03-21,3,Other,8,9.6,0.5969,0.4742,0.2909
2013-03-22,3,Other,8,10.0,1.1035,0.8256,-0.16
2013-03-23,3,Other,8,9.7,1.0968,0.9242,-0.4988
2013-03-24,3,Other,8,7.3,2.2749,1.9278,0.2455
2013-03-25,3,Other,8,10.6,0.9345,0.7957,0.1115
2013-03-26,3,Other,8,11.1,1.1362,0.8522,-0.4646
2013-03-27,3,Other,8,10.8,1.0207,0.791,-0.0913
2013-03-29,3,Other,8,10.2,0.9826,0.7297,-0.246
2013-03-30,3,Other,8,11.5,1.2555,0.9948,-0.7815
2013-03-31,3,Other,8,13.6,2.6079,1.629,-1.3002
2013-04-03,4,Other,8,4.8,1.8269,1.5929,-0.0996
2013-04-04,4,Other,8,8.2,1.4967,1.2878,-1.0052
