simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
archive-index:007226:PILOT-PROPOSAL-Random-42-0049,PILOT-PROPOSAL-Random-42-0049,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0049,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,0df5b3ec789f332621df3699c2df69d91e246335fbcef61e02fb870171f8d7d5,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0049,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007227:PILOT-PROPOSAL-Random-42-0050,PILOT-PROPOSAL-Random-42-0050,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0050,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,8251b3b2f8eb96da6919223ed6df04569854ef8951d77ecedec4fe1203c32c98,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0050,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007228:PILOT-PROPOSAL-Random-42-0051,PILOT-PROPOSAL-Random-42-0051,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0051,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,ae91e4ef2489e5af89e6e1b388c85ae21eedbc0c5439d279c4c19de637b4a6d0,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0051,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007229:PILOT-PROPOSAL-Random-42-0052,PILOT-PROPOSAL-Random-42-0052,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0052,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,2ac799df8436097ef763a9ec9a5bd271a430ce5143e473be778a1ae78b90fd0e,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0052,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007230:PILOT-PROPOSAL-Random-42-0053,PILOT-PROPOSAL-Random-42-0053,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0053,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,68583f76838e1273e626d6976ee2a2af0576732abe17590c0f729d4daa5b2db3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0053,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007231:PILOT-PROPOSAL-Random-42-0054,PILOT-PROPOSAL-Random-42-0054,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0054,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,930f0660394f72f4ae297bd573ba6debd0ea921a4909cc2883b583890a396605,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0054,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007232:PILOT-PROPOSAL-Random-42-0055,PILOT-PROPOSAL-Random-42-0055,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0055,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,71d895540506b11eb9bf424ba322fbae43d5ec26a3d724b8242cddae2462684c,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0055,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007233:PILOT-PROPOSAL-Random-42-0056,PILOT-PROPOSAL-Random-42-0056,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0056,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,845f98248a42869b83797b68b263ff56fbc873999f7a9682108991f0b29becdf,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0056,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007234:PILOT-PROPOSAL-Random-42-0057,PILOT-PROPOSAL-Random-42-0057,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0057,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,7f4fd3ce41b8ad16ff196141440f7a15eb409572ded3f73f2386c86bab8194ab,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0057,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007235:PILOT-PROPOSAL-Random-42-0058,PILOT-PROPOSAL-Random-42-0058,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0058,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,2e633c51f360231974eb7cc7250a8c17ea3ee6907e3c96065a615e7313c711e2,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0058,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007236:PILOT-PROPOSAL-Random-42-0059,PILOT-PROPOSAL-Random-42-0059,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0059,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,56a26de1f2269caf97ec0a1b2511fcfbe0753e472f18f193a9a96f0b1a308bfa,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0059,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007237:PILOT-PROPOSAL-Random-42-0060,PILOT-PROPOSAL-Random-42-0060,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0060,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,e589e6da7549d9c1c89e5ee6ff6271323d8f83066a8686894af0c111a480c0eb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0060,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007238:PILOT-PROPOSAL-Random-42-0061,PILOT-PROPOSAL-Random-42-0061,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0061,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,4b92a1328f766443e0b240bb3d2e922160c7ba625276957c5fc1072b5cd009b7,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0061,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007239:PILOT-PROPOSAL-Random-42-0062,PILOT-PROPOSAL-Random-42-0062,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0062,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,aebb2b7ab823e46f74046f4c200ae017730b774570f7eea0828e84aa4c59647b,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0062,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007240:PILOT-PROPOSAL-Random-42-0063,PILOT-PROPOSAL-Random-42-0063,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0063,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,844311e59bfa824e41295424e4e9dc64c93e832c68cb65152c92350dab597091,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0063,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007241:PILOT-PROPOSAL-Random-42-0064,PILOT-PROPOSAL-Random-42-0064,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0064,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,ddb98ab6bfab40521cab0dec52a9efec69c7a356096c36229c1b2f4af0fff3eb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0064,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007242:PILOT-PROPOSAL-Random-42-0065,PILOT-PROPOSAL-Random-42-0065,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0065,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,b7d95b22203c499b8ccb63da6741c1f29d0cf39e6db56fdf9096b6ad1458e873,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0065,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007243:PILOT-PROPOSAL-Random-42-0066,PILOT-PROPOSAL-Random-42-0066,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0066,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,328ad6b18e3e59aaded7e2576d9b2210459edf569f2df73cb689504b2f48a4e9,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0066,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007244:PILOT-PROPOSAL-Random-42-0067,PILOT-PROPOSAL-Random-42-0067,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0067,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,8a0691c0798a2ff848b8b2d1ea280d187681ce6a8cf538a1382b71ee6d4b2ff3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0067,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007245:PILOT-PROPOSAL-Random-42-0068,PILOT-PROPOSAL-Random-42-0068,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0068,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,59e013e1d003a715ab60ace3b0fa2a38c5c9ada3fb4abae0a7faba742e53fb2d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0068,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007246:PILOT-PROPOSAL-Random-42-0069,PILOT-PROPOSAL-Random-42-0069,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0069,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,7e126029a905206d54d031a596bc48d8ad435a8bd523853edee9227392df8e16,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0069,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:007247:PILOT-PROPOSAL-Random-42-0070,PILOT-PROPOSAL-Random-42-0070,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0070,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,8991a5c54d10412fcd5a86337e092b24f973bd138b635fc8215e3d5710e5bd7f,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\Random\pilot_results.csv#candidate_id=PILOT-PROPOSAL-Random-42-0070,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
